BoroName,Borough,F1,Geometry,Latitude (generated),Latitude,Longitude (generated),Longitude,Neighborhood,Number of Records,hood
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.65617504,43.6658599,-79.43660348,-79.3831599,Church and Wellesley-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.65617504,43.6484292,-79.43660348,-79.3822802,First Canadian Place / Underground city-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.65617504,43.667967,-79.43660348,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.65617504,43.6464352,-79.43660348,-79.374846,Stn A PO Boxes-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.65617504,43.6795626,-79.43660348,-79.3775294,Rosedale-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.65617504,43.6289467,-79.43660348,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.65617504,43.6532057,-79.43660348,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.65617504,43.6626956,-79.43660348,-79.4000493,University of Toronto / Harbord-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.65617504,43.6481985,-79.43660348,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.65617504,43.6471768,-79.43660348,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.65617504,43.6408157,-79.43660348,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.65617504,43.6505712,-79.43660348,-79.3845675,Richmond / Adelaide / King-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.65617504,43.669542,-79.43660348,-79.4225637,Christie-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.65617504,43.6579524,-79.43660348,-79.3873826,Central Bay Street-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.65617504,43.6447708,-79.43660348,-79.3733064,Berczy Park-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.65617504,43.6514939,-79.43660348,-79.3754179,St. James Town-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.65617504,43.6571618,-79.43660348,-79.3789371,"Garden District, Ryerson-Toronto",1,Dufferin Grove
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.65617504,43.6623015,-79.43660348,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.65617504,43.6542599,-79.43660348,-79.3606359,Regent Park / Harbourfront-Toronto,1,Dufferin Grove
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.68367323,43.6658599,-79.32982053,-79.3831599,Church and Wellesley-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.68367323,43.6484292,-79.32982053,-79.3822802,First Canadian Place / Underground city-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.68367323,43.667967,-79.32982053,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.68367323,43.6464352,-79.32982053,-79.374846,Stn A PO Boxes-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.68367323,43.6795626,-79.32982053,-79.3775294,Rosedale-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.68367323,43.6289467,-79.32982053,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.68367323,43.6532057,-79.32982053,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.68367323,43.6626956,-79.32982053,-79.4000493,University of Toronto / Harbord-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.68367323,43.6481985,-79.32982053,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.68367323,43.6471768,-79.32982053,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.68367323,43.6408157,-79.32982053,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.68367323,43.6505712,-79.32982053,-79.3845675,Richmond / Adelaide / King-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.68367323,43.669542,-79.32982053,-79.4225637,Christie-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.68367323,43.6579524,-79.32982053,-79.3873826,Central Bay Street-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.68367323,43.6447708,-79.32982053,-79.3733064,Berczy Park-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.68367323,43.6514939,-79.32982053,-79.3754179,St. James Town-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.68367323,43.6571618,-79.32982053,-79.3789371,"Garden District, Ryerson-Toronto",1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.68367323,43.6623015,-79.32982053,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.68367323,43.6542599,-79.32982053,-79.3606359,Regent Park / Harbourfront-Toronto,1,Danforth Village - Toronto
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.66891632,43.6658599,-79.37401542,-79.3831599,Church and Wellesley-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.66891632,43.6484292,-79.37401542,-79.3822802,First Canadian Place / Underground city-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.66891632,43.667967,-79.37401542,-79.3676753,St. James Town / Cabbagetown-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.66891632,43.6464352,-79.37401542,-79.374846,Stn A PO Boxes-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.66891632,43.6795626,-79.37401542,-79.3775294,Rosedale-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.66891632,43.6289467,-79.37401542,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.66891632,43.6532057,-79.37401542,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.66891632,43.6626956,-79.37401542,-79.4000493,University of Toronto / Harbord-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.66891632,43.6481985,-79.37401542,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.66891632,43.6471768,-79.37401542,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.66891632,43.6408157,-79.37401542,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.66891632,43.6505712,-79.37401542,-79.3845675,Richmond / Adelaide / King-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.66891632,43.669542,-79.37401542,-79.4225637,Christie-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.66891632,43.6579524,-79.37401542,-79.3873826,Central Bay Street-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.66891632,43.6447708,-79.37401542,-79.3733064,Berczy Park-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.66891632,43.6514939,-79.37401542,-79.3754179,St. James Town-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.66891632,43.6571618,-79.37401542,-79.3789371,"Garden District, Ryerson-Toronto",1,North St.James Town
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.66891632,43.6623015,-79.37401542,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.66891632,43.6542599,-79.37401542,-79.3606359,Regent Park / Harbourfront-Toronto,1,North St.James Town
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.69257954,43.6658599,-79.47822537,-79.3831599,Church and Wellesley-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.69257954,43.6484292,-79.47822537,-79.3822802,First Canadian Place / Underground city-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.69257954,43.667967,-79.47822537,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.69257954,43.6464352,-79.47822537,-79.374846,Stn A PO Boxes-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.69257954,43.6795626,-79.47822537,-79.3775294,Rosedale-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.69257954,43.6289467,-79.47822537,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.69257954,43.6532057,-79.47822537,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.69257954,43.6626956,-79.47822537,-79.4000493,University of Toronto / Harbord-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.69257954,43.6481985,-79.47822537,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.69257954,43.6471768,-79.47822537,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.69257954,43.6408157,-79.47822537,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.69257954,43.6505712,-79.47822537,-79.3845675,Richmond / Adelaide / King-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.69257954,43.669542,-79.47822537,-79.4225637,Christie-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.69257954,43.6579524,-79.47822537,-79.3873826,Central Bay Street-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.69257954,43.6447708,-79.47822537,-79.3733064,Berczy Park-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.69257954,43.6514939,-79.47822537,-79.3754179,St. James Town-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.69257954,43.6571618,-79.47822537,-79.3789371,"Garden District, Ryerson-Toronto",1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.69257954,43.6623015,-79.47822537,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.69257954,43.6542599,-79.47822537,-79.3606359,Regent Park / Harbourfront-Toronto,1,Beechborough-Greenbrook
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.71059319,43.6658599,-79.49831448,-79.3831599,Church and Wellesley-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.71059319,43.6484292,-79.49831448,-79.3822802,First Canadian Place / Underground city-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.71059319,43.667967,-79.49831448,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.71059319,43.6464352,-79.49831448,-79.374846,Stn A PO Boxes-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.71059319,43.6795626,-79.49831448,-79.3775294,Rosedale-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.71059319,43.6289467,-79.49831448,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.71059319,43.6532057,-79.49831448,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.71059319,43.6626956,-79.49831448,-79.4000493,University of Toronto / Harbord-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.71059319,43.6481985,-79.49831448,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.71059319,43.6471768,-79.49831448,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.71059319,43.6408157,-79.49831448,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.71059319,43.6505712,-79.49831448,-79.3845675,Richmond / Adelaide / King-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.71059319,43.669542,-79.49831448,-79.4225637,Christie-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.71059319,43.6579524,-79.49831448,-79.3873826,Central Bay Street-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.71059319,43.6447708,-79.49831448,-79.3733064,Berczy Park-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.71059319,43.6514939,-79.49831448,-79.3754179,St. James Town-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.71059319,43.6571618,-79.49831448,-79.3789371,"Garden District, Ryerson-Toronto",1,Rustic
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.71059319,43.6623015,-79.49831448,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.71059319,43.6542599,-79.49831448,-79.3606359,Regent Park / Harbourfront-Toronto,1,Rustic
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.650745,43.6658599,-79.41531445,-79.3831599,Church and Wellesley-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.650745,43.6484292,-79.41531445,-79.3822802,First Canadian Place / Underground city-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.650745,43.667967,-79.41531445,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.650745,43.6464352,-79.41531445,-79.374846,Stn A PO Boxes-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.650745,43.6795626,-79.41531445,-79.3775294,Rosedale-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.650745,43.6289467,-79.41531445,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.650745,43.6532057,-79.41531445,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.650745,43.6626956,-79.41531445,-79.4000493,University of Toronto / Harbord-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.650745,43.6481985,-79.41531445,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.650745,43.6471768,-79.41531445,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.650745,43.6408157,-79.41531445,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.650745,43.6505712,-79.41531445,-79.3845675,Richmond / Adelaide / King-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.650745,43.669542,-79.41531445,-79.4225637,Christie-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.650745,43.6579524,-79.41531445,-79.3873826,Central Bay Street-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.650745,43.6447708,-79.41531445,-79.3733064,Berczy Park-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.650745,43.6514939,-79.41531445,-79.3754179,St. James Town-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.650745,43.6571618,-79.41531445,-79.3789371,"Garden District, Ryerson-Toronto",1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.650745,43.6623015,-79.41531445,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.650745,43.6542599,-79.41531445,-79.3606359,Regent Park / Harbourfront-Toronto,1,Trinity-Bellwoods
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.69397073,43.6658599,-79.41363814,-79.3831599,Church and Wellesley-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.69397073,43.6484292,-79.41363814,-79.3822802,First Canadian Place / Underground city-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.69397073,43.667967,-79.41363814,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.69397073,43.6464352,-79.41363814,-79.374846,Stn A PO Boxes-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.69397073,43.6795626,-79.41363814,-79.3775294,Rosedale-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.69397073,43.6289467,-79.41363814,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.69397073,43.6532057,-79.41363814,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.69397073,43.6626956,-79.41363814,-79.4000493,University of Toronto / Harbord-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.69397073,43.6481985,-79.41363814,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.69397073,43.6471768,-79.41363814,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.69397073,43.6408157,-79.41363814,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.69397073,43.6505712,-79.41363814,-79.3845675,Richmond / Adelaide / King-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.69397073,43.669542,-79.41363814,-79.4225637,Christie-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.69397073,43.6579524,-79.41363814,-79.3873826,Central Bay Street-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.69397073,43.6447708,-79.41363814,-79.3733064,Berczy Park-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.69397073,43.6514939,-79.41363814,-79.3754179,St. James Town-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.69397073,43.6571618,-79.41363814,-79.3789371,"Garden District, Ryerson-Toronto",1,Forest Hill South
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.69397073,43.6623015,-79.41363814,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.69397073,43.6542599,-79.41363814,-79.3606359,Regent Park / Harbourfront-Toronto,1,Forest Hill South
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.67132702,43.6658599,-79.40200688,-79.3831599,Church and Wellesley-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.67132702,43.6484292,-79.40200688,-79.3822802,First Canadian Place / Underground city-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.67132702,43.667967,-79.40200688,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.67132702,43.6464352,-79.40200688,-79.374846,Stn A PO Boxes-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.67132702,43.6795626,-79.40200688,-79.3775294,Rosedale-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.67132702,43.6289467,-79.40200688,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.67132702,43.6532057,-79.40200688,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.67132702,43.6626956,-79.40200688,-79.4000493,University of Toronto / Harbord-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.67132702,43.6481985,-79.40200688,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.67132702,43.6471768,-79.40200688,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.67132702,43.6408157,-79.40200688,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.67132702,43.6505712,-79.40200688,-79.3845675,Richmond / Adelaide / King-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.67132702,43.669542,-79.40200688,-79.4225637,Christie-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.67132702,43.6579524,-79.40200688,-79.3873826,Central Bay Street-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.67132702,43.6447708,-79.40200688,-79.3733064,Berczy Park-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.67132702,43.6514939,-79.40200688,-79.3754179,St. James Town-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.67132702,43.6571618,-79.40200688,-79.3789371,"Garden District, Ryerson-Toronto",1,Annex
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.67132702,43.6623015,-79.40200688,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.67132702,43.6542599,-79.40200688,-79.3606359,Regent Park / Harbourfront-Toronto,1,Annex
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.71495349,43.6658599,-79.40751986,-79.3831599,Church and Wellesley-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.71495349,43.6484292,-79.40751986,-79.3822802,First Canadian Place / Underground city-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.71495349,43.667967,-79.40751986,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.71495349,43.6464352,-79.40751986,-79.374846,Stn A PO Boxes-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.71495349,43.6795626,-79.40751986,-79.3775294,Rosedale-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.71495349,43.6289467,-79.40751986,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.71495349,43.6532057,-79.40751986,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.71495349,43.6626956,-79.40751986,-79.4000493,University of Toronto / Harbord-Toronto,1,Lawrence Park South
